Rooms,Bathroom,Landsize,Lattitude,Longtitude,Price_original,y_pred_DT,y_pred_NN,Error_DT,Error_NN
2,1,0,-37.7938,145.0666,691500,835500,98401080,144000,97709580
3,1,348,-37.9273,145.0479,875000,2248000,374795456,1373000,373920456
3,2,613,-37.9311,145.0428,1425000,2248000,585815232,823000,584390232
2,1,140,-37.9204,145.0443,851000,2248000,209044064,1397000,208193064
3,2,299,-37.9272,145.0406,1222500,2248000,337659552,1025500,336437052
3,1,576,-37.9149,145.0254,1317500,2248000,554968256,930500,553650756
2,1,0,-37.9332,145.045,360000,835500,98404160,475500,98044160
4,3,291,-37.9278,145.0337,1435000,2248000,334292480,813000,332857480
3,1,692,-37.9263,145.04,1110000,2248000,646653248,1138000,645543248
4,2,795,-37.9166,145.0314,2435000,2248000,731007040,-187000,728572040
3,2,565,-37.9134,145.0263,1500000,2248000,547868608,748000,546368608
4,2,697,-37.9318,145.0474,1300000,2248000,653569408,948000,652269408
3,1,584,-37.9199,145.0477,1125000,2248000,561304960,1123000,560179960
4,2,610,-37.9291,145.0472,1328000,2248000,584812992,920000,583484992
3,2,526,-37.9279,145.031,1340000,2248000,517051552,908000,515711552
4,3,271,-37.9252,145.0494,1155000,2248000,318495840,1093000,317340840
3,1,758,-37.9267,145.043,1275000,2248000,698814912,973000,697539912
2,1,296,-37.9243,145.0376,855000,2248000,332327008,1393000,331472008
2,1,116,-37.9245,145.0336,650000,2248000,190070784,1598000,189420784
4,2,902,-37.924,145.0504,1815000,2248000,815581696,433000,813766696
4,3,557,-37.9132,145.0251,2255000,2248000,544504960,-7000,542249960
2,2,226,-37.9274,145.031,855000,2248000,278595648,1393000,277740648
4,2,855,-37.9163,145.0324,1860000,2248000,778425536,388000,776565536
2,1,227,-37.9326,145.0387,725000,2248000,277798016,1523000,277073016
3,1,632,-37.9282,145.0367,1293000,2248000,599233472,955000,597940472
3,2,690,-37.9317,145.0469,1328000,2248000,646670784,920000,645342784
4,2,354,-37.9326,145.0441,1247000,2248000,382494976,1001000,381247976
3,1,624,-37.9256,145.0374,1370000,2248000,592911296,878000,591541296
3,2,581,-37.9286,145.0495,1095000,2248000,560529408,1153000,559434408
2,1,677,-37.9173,145.0359,725000,2248000,633428992,1523000,632703992
3,2,147,-37.9317,145.0352,825000,2248000,217531360,1423000,216706360
3,2,0,-37.9289,145.0478,1235000,835500,101364864,-399500,100129864
3,1,694,-37.9315,145.0445,1165000,2248000,648237184,1083000,647072184
4,2,736,-37.9224,145.0462,1910000,2248000,684389248,338000,682479248
2,1,336,-37.929,145.0375,820000,2248000,363939456,1428000,363119456
4,2,611,-37.9289,145.0481,1430000,2248000,585603840,818000,584173840
2,1,274,-37.9178,145.0413,910000,2248000,314941920,1338000,314031920
4,4,579,-37.9155,145.0243,2520000,2248000,563484544,-272000,560964544
5,2,567,-37.9144,145.0401,1900000,2248000,552190208,348000,550290208
2,2,123,-37.9307,145.0379,670000,2248000,197199520,1578000,196529520
2,1,83,-37.9259,145.0341,680000,2248000,163991392,1568000,163311392
4,3,346,-37.9294,145.041,1320000,2248000,377763584,928000,376443584
6,3,708,-37.9181,145.044,1900000,2248000,666584704,348000,664684704
3,2,572,-37.9148,145.0404,1535000,2248000,553409536,713000,551874536
4,1,594,-37.9206,145.0383,1281000,2248000,570568448,967000,569287448
5,2,664,-37.9241,145.048,1385000,2248000,628855232,863000,627470232
4,4,579,-37.9155,145.0243,2620000,2248000,563484544,-372000,560864544
2,2,176,-37.9237,145.0763,825000,2248000,239108160,1423000,238283160
2,1,281,-37.9255,145.0796,746000,2248000,320498528,1502000,319752528
5,2,683,-37.9333,145.0602,1275000,2248000,643879488,973000,642604488
3,2,384,-37.9229,145.0557,1025000,2248000,404843712,1223000,403818712
2,1,76,-37.91,145.0842,495000,2248000,158488256,1753000,157993256
4,2,585,-37.9167,145.0771,1220000,2248000,565072448,1028000,563852448
3,1,565,-37.9262,145.0808,885000,2248000,546310336,1363000,545425336
3,2,292,-37.9168,145.069,830000,2248000,332143712,1418000,331313712
4,3,291,-37.9347,145.0546,1210000,2248000,334306144,1038000,333096144
4,2,321,-37.914,145.0714,1160000,2248000,356429728,1088000,355269728
3,2,730,-37.9119,145.0705,1215000,2248000,678294976,1033000,677079976
4,2,619,-37.9358,145.0688,1200000,2248000,591939712,1048000,590739712
3,2,627,-37.9284,145.0668,1050000,2248000,596893888,1198000,595843888
5,2,618,-37.9209,145.0757,950000,2248000,592518144,1298000,591568144
2,2,0,-37.9212,145.0674,380000,835500,100009816,455500,99629816
3,2,610,-37.9231,145.066,1338000,2248000,583457664,910000,582119664
2,1,265,-37.9223,145.0747,651000,2248000,307850304,1597000,307199304
3,2,590,-37.9256,145.0757,1390000,2248000,567657920,858000,566267920
3,1,578,-37.9186,145.0709,1100000,2248000,556577280,1148000,555477280
4,1,636,-37.925,145.0612,1206000,2248000,603775616,1042000,602569616
2,1,0,-37.9082,145.0681,486500,835500,98415448,349000,97928948
4,2,604,-37.9153,145.0707,1415000,2248000,580084096,833000,578669096
4,2,305,-37.9245,145.0507,1185000,2248000,343773472,1063000,342588472
4,3,313,-37.9164,145.0765,1060000,2248000,351704064,1188000,350644064
3,2,295,-37.9239,145.0781,845000,2248000,334521056,1403000,333676056
3,2,254,-37.9227,145.0558,860000,2248000,302104960,1388000,301244960
3,2,167,-37.9219,145.0733,921000,2248000,233359632,1327000,232438632
2,1,300,-37.9099,145.0726,742500,2248000,335508064,1505500,334765564
3,2,578,-37.9303,145.0805,920000,2248000,558177792,1328000,557257792
2,1,591,-37.9179,145.071,702000,2248000,565484992,1546000,564782992
3,2,268,-37.9196,145.0691,805000,2248000,313176928,1443000,312371928
4,2,274,-37.9257,145.0735,1100000,2248000,319288352,1148000,318188352
3,1,726,-37.9117,145.0695,1050000,2248000,673539840,1198000,672489840
2,2,201,-37.9293,145.0657,722000,2248000,258859776,1526000,258137776
3,1,588,-37.9286,145.069,930000,2248000,564480256,1318000,563550256
3,2,291,-37.919,145.0829,921000,2248000,331362240,1327000,330441240
4,1,610,-37.9193,145.0691,1035000,2248000,583232000,1213000,582197000
4,2,618,-37.9252,145.0562,1352000,2248000,591140480,896000,589788480
4,2,296,-37.9197,145.057,1005000,2248000,336664096,1243000,335659096
5,2,659,-37.906,145.0547,1600000,2248000,624905792,648000,623305792
3,1,721,-37.9244,145.0665,1200000,2248000,669588032,1048000,668388032
3,2,421,-37.9168,145.0809,780000,2248000,434099616,1468000,433319616
4,2,314,-37.9299,145.0598,1250000,2248000,350892384,998000,349642384
4,2,583,-37.9262,145.0624,1110000,2248000,563483968,1138000,562373968
4,2,700,-37.9117,145.0534,1690000,2248000,655941632,558000,654251632
3,3,391,-37.9149,145.0788,791000,2248000,411982400,1457000,411191400
3,1,780,-37.9347,145.0507,900000,2248000,716207168,1348000,715307168
3,2,267,-37.9176,145.0566,970000,2248000,312378720,1278000,311408720
3,2,213,-37.9079,145.0707,823000,2248000,269710144,1425000,268887144
4,2,316,-37.9198,145.0789,1045000,2248000,352483552,1203000,351438552
2,1,154,-37.9079,145.0685,655000,2248000,220121664,1593000,219466664
5,3,623,-37.9066,145.0541,1550000,2248000,598047936,698000,596497936
3,1,250,-37.9087,145.0537,835000,2248000,297347552,1413000,296512552
4,2,319,-37.9256,145.0533,1465000,2248000,354839424,783000,353374424
3,1,587,-37.9241,145.0763,910000,2248000,563693952,1338000,562783952
3,2,388,-37.9329,145.053,920000,2248000,408004448,1328000,407084448
3,2,230,-37.9179,145.0592,935000,2248000,283139296,1313000,282204296
3,1,543,-37.9242,145.0705,977000,2248000,528917280,1271000,527940280
3,1,686,-37.9113,145.0765,1352000,2248000,641932160,896000,640580160
4,2,575,-37.9274,145.0654,1115000,2248000,557163520,1133000,556048520
3,1,692,-37.9232,145.0563,1197000,2248000,646662912,1051000,645465912
2,2,0,-37.9292,145.0708,485000,835500,100012848,350500,99527848
4,1,582,-37.9129,145.0598,1365000,2248000,561097216,883000,559732216
4,2,598,-37.9138,145.0774,1698888,2248000,575346176,549112,573647288
3,2,283,-37.9142,145.08,965000,2248000,325037504,1283000,324072504
3,2,365,-37.9225,145.0754,870000,2248000,389840160,1378000,388970160
3,2,629,-37.912,145.0752,1161000,2248000,598477696,1087000,597316696
3,1,676,-37.9307,145.0531,1266000,2248000,634017024,982000,632751024
3,2,194,-37.9272,145.0801,700000,2248000,254702496,1548000,254002496
4,4,363,-37.9116,145.0686,1325000,2248000,392806816,923000,391481816
3,2,281,-37.9257,145.0811,770000,2248000,323458944,1478000,322688944
1,1,0,-37.9315,145.0619,380000,835500,97048160,455500,96668160
4,2,620,-37.9281,145.0669,1175000,2248000,592728000,1073000,591553000
3,1,640,-37.916,145.0776,1200000,2248000,605579648,1048000,604379648
4,1,684,-37.9147,145.0751,1370000,2248000,641717312,878000,640347312
4,1,725,-37.9289,145.0502,1433500,2248000,674105856,814500,672672356
3,2,210,-37.9075,145.061,860000,2248000,267333200,1388000,266473200
2,1,194,-37.9107,145.0598,715000,2248000,251728592,1533000,251013592
2,1,0,-37.9212,145.0606,710000,835500,98412352,125500,97702352
5,3,583,-37.9143,145.0699,1550000,2248000,566446656,698000,564896656
3,1,406,-37.9286,145.0737,790000,2248000,420648832,1458000,419858832
3,1,596,-37.9251,145.0771,1020000,2248000,570807232,1228000,569787232
3,2,185,-37.9159,145.0787,886000,2248000,247587632,1362000,246701632
4,2,625,-37.9374,145.0726,1015000,2248000,596684096,1233000,595669096
4,2,610,-37.9207,145.0757,1255000,2248000,584829504,993000,583574504
3,1,593,-37.9178,145.067,1320000,2248000,568429376,928000,567109376
3,2,326,-37.9236,145.0545,870000,2248000,359005792,1378000,358135792
4,2,592,-37.9351,145.0572,1472500,2248000,570594496,775500,569121996
2,2,298,-37.908,145.0716,640000,2248000,335519872,1608000,334879872
4,2,697,-37.8151,145.135,1620000,2248000,653609600,628000,651989600
2,1,140,-37.8271,145.1299,645000,2248000,209085776,1603000,208440776
4,2,729,-37.8233,145.1267,1560000,2248000,678894976,688000,677334976
3,2,458,-37.8257,145.1216,1715000,2248000,463355008,533000,461640008
3,1,550,-37.8275,145.1298,1200000,2248000,534474432,1048000,533274432
3,1,741,-37.8258,145.1246,1760000,2248000,685418176,488000,683658176
3,1,384,-37.8167,145.1373,948000,2248000,403288192,1300000,402340192
2,2,0,-37.8216,145.127,465000,835500,100034800,370500,99569800
4,2,299,-37.8282,145.1301,975000,2248000,339069216,1273000,338094216
3,1,702,-37.827,145.1209,1325000,2248000,654594368,923000,653269368
3,2,150,-37.8287,145.1319,750000,2248000,219949648,1498000,219199648
3,2,643,-37.8285,145.1272,1400000,2248000,609564032,848000,608164032
3,1,664,-37.8235,145.1276,1500000,2248000,624566720,748000,623066720
4,2,692,-37.8247,145.1281,1600000,2248000,649654976,648000,648054976
4,2,780,-37.8244,145.1319,1461400,2248000,719203584,786600,717742184
3,1,211,-37.8275,145.1232,775000,2248000,266559104,1473000,265784104
4,4,707,-37.8166,145.1354,1670000,2248000,664699520,578000,663029520
3,1,763,-37.8166,145.1215,4000000,2248000,702801664,-1752000,698801664
3,1,307,-37.8247,145.1206,928000,2248000,342425888,1320000,341497888
2,1,151,-37.8234,145.1235,636000,2248000,217774688,1612000,217138688
3,1,755,-37.8264,145.1248,1170000,2248000,696482496,1078000,695312496
4,2,590,-37.8274,145.1242,1670000,2248000,569042496,578000,567372496
3,1,492,-37.8283,145.1195,857000,2248000,488630944,1391000,487773944
3,2,238,-37.8154,145.1355,822500,2248000,289496608,1425500,288674108
2,1,566,-37.7839,144.8524,645000,2248000,545577152,1603000,544932152
3,1,220,-37.785,144.8561,502000,2248000,273502400,1746000,273000400
3,2,327,-37.7851,144.8517,495000,2248000,359654944,1753000,359159944
2,1,749,-37.7814,144.847,868000,2248000,690198272,1380000,689330272
4,2,283,-37.7908,144.8485,645000,2248000,326246720,1603000,325601720
3,2,216,-37.7865,144.8605,652000,2248000,271937408,1596000,271285408
4,2,606,-37.788,144.862,850000,2248000,581521216,1398000,580671216
3,1,559,-37.7923,144.852,575000,2248000,541412032,1673000,540837032
4,2,393,-37.7763,144.8543,882000,2248000,413181408,1366000,412299408
3,2,544,-37.7815,144.855,730000,2248000,531151424,1518000,530421424
4,2,283,-37.7908,144.8485,610000,2248000,326246720,1638000,325636720
3,1,557,-37.7899,144.8515,696000,2248000,539830912,1552000,539134912
3,2,198,-37.7827,144.8625,579000,2248000,257712800,1669000,257133800
3,1,658,-37.7905,144.8485,765000,2248000,619649280,1483000,618884280
2,1,115,-37.7948,144.854,475000,2248000,189154704,1773000,188679704
4,2,288,-37.7775,144.855,550000,2248000,330200672,1698000,329650672
3,1,158,-37.7889,144.8465,495000,2248000,224498432,1753000,224003432
3,2,566,-37.7844,144.8523,565000,2248000,548536704,1683000,547971704
3,1,366,-37.9038,145.0001,1635000,2248000,388988608,613000,387353608
4,3,836,-37.9071,144.9898,3695000,2248000,764975872,-1447000,761280872
2,1,0,-37.9081,145.0043,536000,835500,98376176,299500,97840176
4,3,742,-37.914,144.9878,3700000,2248000,690687360,-1452000,686987360
3,1,432,-37.9172,144.996,1975000,2248000,441147424,273000,439172424
3,1,340,-37.9205,145.0007,1390000,2248000,368443232,858000,367053232
4,3,487,-37.8926,144.9991,2905000,2248000,489165664,-657000,486260664
2,2,329,-37.9172,145.004,1300000,2248000,359978624,948000,358678624
3,2,411,-37.918,145.0035,1725000,2248000,426149088,523000,424424088
3,2,463,-37.9082,144.9968,2100000,2248000,467239392,148000,465139392
2,1,90,-37.9122,145.0038,800000,2248000,169503232,1448000,168703232
4,2,615,-37.8956,145.0026,1761000,2248000,588733056,487000,586972056
3,2,0,-37.9166,144.9942,1302500,835500,101330432,-467000,100027932
5,3,509,-37.9118,144.9984,2750000,2248000,507920192,-502000,505170192
2,1,232,-37.9157,144.9973,892500,2248000,281722080,1355500,280829580
4,2,550,-37.8954,145.0017,2145000,2248000,537363136,103000,535218136
5,2,710,-37.9241,145.0008,3171000,2248000,665179968,-923000,662008968
2,2,0,-37.9042,144.9954,620000,835500,99963504,215500,99343504
3,2,345,-37.8943,144.9907,1475000,2248000,373978720,773000,372503720
3,2,0,-37.9174,144.9895,1650000,835500,101327632,-814500,99677632
5,2,655,-37.9264,145.0044,1562500,2248000,621716032,685500,620153532
3,3,398,-37.899,144.9901,2050000,2248000,417458016,198000,415408016
4,3,644,-37.8964,144.9972,3320000,2248000,613241728,-1072000,609921728
2,1,0,-37.9131,144.995,1100000,835500,98371024,-264500,97271024
3,2,354,-37.8916,145.0017,1650000,2248000,381097824,598000,379447824
2,1,352,-37.9154,145.001,1570000,2248000,376560192,678000,374990192
3,2,404,-37.9228,144.9996,1785000,2248000,420615168,463000,418830168
3,2,275,-37.9153,144.9924,1875000,2248000,318661344,373000,316786344
3,1,277,-37.9268,144.991,1266000,2248000,318649120,982000,317383120
5,3,895,-37.9204,145.0028,2730000,2248000,812979264,-482000,810249264
4,3,565,-37.8975,144.9991,3295888,2248000,550809408,-1047888,547513520
1,1,0,-37.9181,144.993,375000,835500,97004168,460500,96629168
2,1,0,-37.9112,144.9909,756000,835500,98368288,79500,97612288
5,5,552,-37.9012,144.997,2100000,2248000,545087488,148000,542987488
3,2,547,-37.9271,145.0034,2375000,2248000,533630720,-127000,531255720
3,1,426,-37.9254,145.0045,1385000,2248000,436411840,863000,435026840
2,1,107,-37.8958,144.9982,858000,2248000,182932912,1390000,182074912
4,2,569,-37.8962,145.0011,2800000,2248000,552378560,-552000,549578560
5,3,1572,-37.9233,144.9944,3700000,2248000,1348006784,-1452000,1344306784
4,2,605,-37.916,145.0064,2475000,2248000,580834816,-227000,578359816
4,2,732,-37.8987,144.9953,2700000,2248000,681193920,-452000,678493920
4,2,842,-37.9227,145.0043,3900000,2248000,768135104,-1652000,764235104
2,1,0,-37.9156,145.0013,610000,835500,98375200,225500,97765200
2,1,411,-37.9095,145.004,1532000,2248000,423188960,716000,421656960
2,1,125,-37.9078,145.0051,1037000,2248000,197163968,1211000,196126968
4,4,578,-37.8989,145.0008,3050000,2248000,562677888,-802000,559627888
4,2,432,-37.9228,145.0022,1630000,2248000,444111392,618000,442481392
4,2,848,-37.9234,145.0042,2640000,2248000,772876928,-392000,770236928
1,1,70,-37.9194,145.0003,671000,2248000,152329728,1577000,151658728
4,2,230,-37.9237,145.0056,2250000,2248000,284473184,-2000,282223184
3,1,659,-37.919,144.9953,2900000,2248000,620545024,-652000,617645024
4,1,695,-37.9262,144.9969,2405000,2248000,650363840,-157000,647958840
3,2,280,-37.91,144.989,1352500,2248000,322610112,895500,321257612
5,2,1045,-37.9205,145.0012,3105000,2248000,929929856,-857000,926824856
4,2,549,-37.8869,144.9982,1500000,2248000,536569600,748000,535069600
4,2,682,-37.9205,145.0122,1940000,2248000,641691968,308000,639751968
4,2,617,-37.9187,145.007,1850000,2248000,590319104,398000,588469104
3,1,329,-37.9317,145.0218,930000,2248000,359764256,1318000,358834256
4,3,618,-37.9162,145.0219,1310000,2248000,592711552,938000,591401552
4,2,674,-37.9022,145.0125,2504000,2248000,635367552,-256000,632863552
2,1,649,-37.9153,145.0142,1445000,2248000,611286976,803000,609841976
4,3,594,-37.9029,145.0118,1825000,2248000,573736640,423000,571911640
5,2,994,-37.9187,145.0187,1700000,2248000,889635200,548000,887935200
5,3,824,-37.9091,145.0245,1400000,2248000,756880064,848000,755480064
3,2,315,-37.9199,145.0174,1500000,2248000,350289216,748000,348789216
3,1,613,-37.9177,145.0143,1400000,2248000,584202880,848000,582802880
5,2,616,-37.9084,145.0221,1600000,2248000,590903040,648000,589303040
2,3,635,-37.9205,145.0102,1780000,2248000,603407552,468000,601627552
5,2,775,-37.932,145.0284,1200000,2248000,716567232,1048000,715367232
2,1,112,-37.9306,145.0284,775000,2248000,186907088,1473000,186132088
3,2,697,-37.9269,145.0274,1480000,2248000,652190336,768000,650710336
3,3,481,-37.931,145.0198,1590000,2248000,483074880,658000,481484880
4,2,999,-37.9135,145.0189,2840000,2248000,892219968,-592000,889379968
2,1,564,-37.9143,145.0238,1000000,2248000,544117376,1248000,543117376
4,3,708,-37.9299,145.015,1700000,2248000,663835840,548000,662135840
5,5,1561,-37.9102,145.0245,3207000,2248000,1342516992,-959000,1339309992
3,2,304,-37.9308,145.0316,880000,2248000,341605952,1368000,340725952
4,1,1000,-37.931,145.0163,1920000,2248000,891417472,328000,889497472
3,2,401,-37.9062,145.0173,1301000,2248000,418253216,947000,416952216
5,3,915,-37.9231,145.0104,2550000,2248000,828790272,-302000,826240272
5,2,645,-37.9175,145.0116,1915000,2248000,613816384,333000,611901384
4,3,598,-37.9075,145.0248,1650000,2248000,576906368,598000,575256368
